date,value,metric
2020-02-27 22:55:31,886533671.3333333,service_net_usage
2020-02-27 22:55:32,886533671.3333333,service_net_usage
2020-02-27 22:55:33,886533671.3333333,service_net_usage
2020-02-27 22:55:34,987568604.3333334,service_net_usage
2020-02-27 22:55:35,987568604.3333334,service_net_usage
2020-02-27 22:55:36,879868214.3333333,service_net_usage
2020-02-27 22:55:37,879868214.3333333,service_net_usage
2020-02-27 22:55:38,820488839.1666667,service_net_usage
2020-02-27 22:55:39,837711016.1666667,service_net_usage
2020-02-27 22:55:40,843711055.1666667,service_net_usage
2020-02-27 22:55:41,671006265.0,service_net_usage
2020-02-27 22:55:42,671006265.0,service_net_usage
2020-02-27 22:55:43,686471686.5,service_net_usage
2020-02-27 22:55:44,686471686.5,service_net_usage
2020-02-27 22:55:45,617950174.0,service_net_usage
2020-02-27 22:55:46,601028243.0,service_net_usage
2020-02-27 22:55:47,737456213.5,service_net_usage
2020-02-27 22:55:48,754390236.5,service_net_usage
2020-02-27 22:55:49,931785946.5,service_net_usage
2020-02-27 22:55:50,931785946.5,service_net_usage
2020-02-27 22:55:51,931785946.5,service_net_usage
2020-02-27 22:55:52,843260392.5,service_net_usage
2020-02-27 22:55:53,805204590.0,service_net_usage
2020-02-27 22:55:54,517518729.0,service_net_usage
2020-02-27 22:55:55,169631033.5,service_net_usage
2020-02-27 22:55:56,48851166.0,service_net_usage
2020-02-27 22:55:57,201061517.0,service_net_usage
2020-02-27 22:55:58,184134686.5,service_net_usage
2020-02-27 22:55:59,438231519.5,service_net_usage
2020-02-27 22:56:00,438272907.5,service_net_usage
2020-02-27 22:56:01,317880134.5,service_net_usage
2020-02-27 22:56:02,346016605.0,service_net_usage
2020-02-27 22:56:03,413528228.6666667,service_net_usage
2020-02-27 22:56:04,643564951.0,service_net_usage
2020-02-27 22:56:05,643564951.0,service_net_usage
2020-02-27 22:56:06,859745920.5,service_net_usage
2020-02-27 22:56:07,643564951.0,service_net_usage
2020-02-27 22:56:08,629098684.5,service_net_usage
2020-02-27 22:56:09,478897147.0,service_net_usage
2020-02-27 22:56:10,667740794.5,service_net_usage
2020-02-27 22:56:11,696250814.0,service_net_usage
2020-02-27 22:56:12,586988033.5,service_net_usage
2020-02-27 22:56:13,1015281408.5,service_net_usage
2020-02-27 22:56:14,1162518174.25,service_net_usage
2020-02-27 22:56:15,1162518174.25,service_net_usage
2020-02-27 22:56:16,966364224.25,service_net_usage
2020-02-27 22:56:17,966364224.25,service_net_usage
2020-02-27 22:56:18,1025157497.75,service_net_usage
2020-02-27 22:56:19,923763101.75,service_net_usage
2020-02-27 22:56:20,908763455.25,service_net_usage
2020-02-27 22:56:21,970498043.75,service_net_usage
2020-02-27 22:56:22,970498043.75,service_net_usage
2020-02-27 22:56:23,953305265.75,service_net_usage
2020-02-27 22:56:24,953305265.75,service_net_usage
2020-02-27 22:56:25,953571591.25,service_net_usage
2020-02-27 22:56:26,913441529.5,service_net_usage
2020-02-27 22:56:27,917491234.25,service_net_usage
2020-02-27 22:56:28,998960821.25,service_net_usage
2020-02-27 22:56:29,880980426.25,service_net_usage
2020-02-27 22:56:30,821003630.25,service_net_usage
2020-02-27 22:56:31,785430754.75,service_net_usage
2020-02-27 22:56:32,911260511.5,service_net_usage
2020-02-27 22:56:33,627391373.8333334,service_net_usage
2020-02-27 22:56:34,627391373.8333334,service_net_usage
2020-02-27 22:56:35,802304259.8333334,service_net_usage
2020-02-27 22:56:36,938902566.3333334,service_net_usage
2020-02-27 22:56:37,926748342.0833334,service_net_usage
2020-02-27 22:56:38,876913390.5833334,service_net_usage
2020-02-27 22:56:39,876913390.5833334,service_net_usage
2020-02-27 22:56:40,750759563.0833334,service_net_usage
2020-02-27 22:56:41,750947208.5833334,service_net_usage
2020-02-27 22:56:42,750947208.5833334,service_net_usage
2020-02-27 22:56:43,750947208.5833334,service_net_usage
2020-02-27 22:56:44,749440967.25,service_net_usage
2020-02-27 22:56:45,773582196.25,service_net_usage
2020-02-27 22:56:46,824510886.5,service_net_usage
2020-02-27 22:56:47,849522797.5,service_net_usage
2020-02-27 22:56:48,841824864.0,service_net_usage
2020-02-27 22:56:49,841824864.0,service_net_usage
2020-02-27 22:56:50,1019431017.5,service_net_usage
2020-02-27 22:56:51,1019431017.5,service_net_usage
2020-02-27 22:56:52,1046045440.5,service_net_usage
2020-02-27 22:56:53,1046045440.5,service_net_usage
2020-02-27 22:56:54,1046045440.5,service_net_usage
2020-02-27 22:56:55,1046314977.0,service_net_usage
2020-02-27 22:56:56,1046314977.0,service_net_usage
2020-02-27 22:56:57,732380715.5,service_net_usage
2020-02-27 22:56:58,740079913.0,service_net_usage
2020-02-27 22:56:59,737903026.5,service_net_usage
2020-02-27 22:57:00,738086348.5,service_net_usage
2020-02-27 22:57:01,677095501.0,service_net_usage
2020-02-27 22:57:02,677095501.0,service_net_usage
2020-02-27 22:57:03,631734367.0,service_net_usage
2020-02-27 22:57:04,631467217.0,service_net_usage
2020-02-27 22:57:05,631467217.0,service_net_usage
2020-02-27 22:57:06,591815105.5,service_net_usage
2020-02-27 22:57:07,591815105.5,service_net_usage
2020-02-27 22:57:08,591815105.5,service_net_usage
2020-02-27 22:57:09,820631622.5,service_net_usage
2020-02-27 22:57:10,1034843640.0,service_net_usage
2020-02-27 22:57:11,1034843640.0,service_net_usage
2020-02-27 22:57:12,1034843640.0,service_net_usage
2020-02-27 22:57:13,1194190867.0,service_net_usage
2020-02-27 22:57:14,982826230.0,service_net_usage
2020-02-27 22:57:15,982826230.0,service_net_usage
2020-02-27 22:57:16,679532077.0,service_net_usage
2020-02-27 22:57:17,627432076.0,service_net_usage
2020-02-27 22:57:18,820120197.0,service_net_usage
2020-02-27 22:57:19,879997819.1666667,service_net_usage
2020-02-27 22:57:20,879997819.1666667,service_net_usage
2020-02-27 22:57:21,879997819.1666667,service_net_usage
2020-02-27 22:57:22,879997819.1666667,service_net_usage
2020-02-27 22:57:23,813757531.1666667,service_net_usage
2020-02-27 22:57:24,917669661.1666667,service_net_usage
2020-02-27 22:57:25,894794065.6666667,service_net_usage
2020-02-27 22:57:26,1065356582.1666667,service_net_usage
2020-02-27 22:57:27,1065356582.1666667,service_net_usage
2020-02-27 22:57:28,946021170.1666667,service_net_usage
2020-02-27 22:57:29,912435655.8333334,service_net_usage
2020-02-27 22:57:30,1018686026.8333334,service_net_usage
2020-02-27 22:57:31,1018686026.8333334,service_net_usage
2020-02-27 22:57:32,1018686026.8333334,service_net_usage
2020-02-27 22:57:33,887338696.3333334,service_net_usage
2020-02-27 22:57:34,837167073.5,service_net_usage
2020-02-27 22:57:35,668614752.0,service_net_usage
2020-02-27 22:57:36,907327831.5,service_net_usage
2020-02-27 22:57:37,907327831.5,service_net_usage
2020-02-27 22:57:38,907537722.0,service_net_usage
2020-02-27 22:57:39,937916922.5,service_net_usage
2020-02-27 22:57:40,902751706.0,service_net_usage
2020-02-27 22:57:41,714492701.0,service_net_usage
2020-02-27 22:57:42,708788324.5,service_net_usage
2020-02-27 22:57:43,708788324.5,service_net_usage
2020-02-27 22:57:44,708788324.5,service_net_usage
2020-02-27 22:57:45,708788324.5,service_net_usage
2020-02-27 22:57:46,928761297.0,service_net_usage
2020-02-27 22:57:47,928761297.0,service_net_usage
2020-02-27 22:57:48,743122064.0,service_net_usage
2020-02-27 22:57:49,666653247.0,service_net_usage
2020-02-27 22:57:50,666409384.5,service_net_usage
2020-02-27 22:57:51,770220480.0,service_net_usage
2020-02-27 22:57:52,831985141.5,service_net_usage
2020-02-27 22:57:53,892601914.5,service_net_usage
2020-02-27 22:57:54,896533669.75,service_net_usage
2020-02-27 22:57:55,896533669.75,service_net_usage
2020-02-27 22:57:56,896722694.25,service_net_usage
2020-02-27 22:57:57,896722694.25,service_net_usage
2020-02-27 22:57:58,890983308.75,service_net_usage
2020-02-27 22:57:59,800005754.75,service_net_usage
2020-02-27 22:58:00,800005754.75,service_net_usage
2020-02-27 22:58:01,859152446.75,service_net_usage
2020-02-27 22:58:02,859152446.75,service_net_usage
2020-02-27 22:58:03,821254449.25,service_net_usage
2020-02-27 22:58:04,821254449.25,service_net_usage
2020-02-27 22:58:05,788886274.25,service_net_usage
2020-02-27 22:58:06,785210450.0,service_net_usage
2020-02-27 22:58:07,831979795.5,service_net_usage
2020-02-27 22:58:08,831979795.5,service_net_usage
2020-02-27 22:58:09,784403006.5,service_net_usage
2020-02-27 22:58:10,520610206.0,service_net_usage
2020-02-27 22:58:11,735926932.0,service_net_usage
2020-02-27 22:58:12,480434098.5,service_net_usage
2020-02-27 22:58:13,452006251.0,service_net_usage
2020-02-27 22:58:14,452006251.0,service_net_usage
2020-02-27 22:58:15,558165162.5,service_net_usage
2020-02-27 22:58:16,528257761.0,service_net_usage
2020-02-27 22:58:17,528257761.0,service_net_usage
2020-02-27 22:58:18,572154743.5,service_net_usage
2020-02-27 22:58:19,616023881.5,service_net_usage
2020-02-27 22:58:20,544480652.5,service_net_usage
2020-02-27 22:58:21,636628206.5,service_net_usage
